Population,Block_Group_Name,State_FIPS,County_FIPS,Tract_Code,Block_Group_Number,Block_Group_ID
761,"Block Group 2, Census Tract 26.08, Buncombe County, North Carolina",37,021,002608,2,370210026082
1073,"Block Group 3, Census Tract 26.08, Buncombe County, North Carolina",37,021,002608,3,370210026083
1077,"Block Group 4, Census Tract 26.08, Buncombe County, North Carolina",37,021,002608,4,370210026084
1236,"Block Group 5, Census Tract 26.08, Buncombe County, North Carolina",37,021,002608,5,370210026085
1852,"Block Group 1, Census Tract 26.09, Buncombe County, North Carolina",37,021,002609,1,370210026091
1731,"Block Group 1, Census Tract 27.01, Buncombe County, North Carolina",37,021,002701,1,370210027011
1396,"Block Group 2, Census Tract 27.01, Buncombe County, North Carolina",37,021,002701,2,370210027012
854,"Block Group 3, Census Tract 27.01, Buncombe County, North Carolina",37,021,002701,3,370210027013
2235,"Block Group 1, Census Tract 27.02, Buncombe County, North Carolina",37,021,002702,1,370210027021
893,"Block Group 2, Census Tract 27.02, Buncombe County, North Carolina",37,021,002702,2,370210027022
1721,"Block Group 3, Census Tract 27.02, Buncombe County, North Carolina",37,021,002702,3,370210027023
865,"Block Group 1, Census Tract 27.04, Buncombe County, North Carolina",37,021,002704,1,370210027041
2015,"Block Group 2, Census Tract 27.04, Buncombe County, North Carolina",37,021,002704,2,370210027042
693,"Block Group 3, Census Tract 27.04, Buncombe County, North Carolina",37,021,002704,3,370210027043
1702,"Block Group 4, Census Tract 27.04, Buncombe County, North Carolina",37,021,002704,4,370210027044
1193,"Block Group 1, Census Tract 27.05, Buncombe County, North Carolina",37,021,002705,1,370210027051
1028,"Block Group 1, Census Tract 28.03, Buncombe County, North Carolina",37,021,002803,1,370210028031
1372,"Block Group 2, Census Tract 28.03, Buncombe County, North Carolina",37,021,002803,2,370210028032
2836,"Block Group 3, Census Tract 28.03, Buncombe County, North Carolina",37,021,002803,3,370210028033
1137,"Block Group 1, Census Tract 28.04, Buncombe County, North Carolina",37,021,002804,1,370210028041
1684,"Block Group 2, Census Tract 28.04, Buncombe County, North Carolina",37,021,002804,2,370210028042
2335,"Block Group 3, Census Tract 28.04, Buncombe County, North Carolina",37,021,002804,3,370210028043
2158,"Block Group 1, Census Tract 29, Buncombe County, North Carolina",37,021,002900,1,370210029001
1024,"Block Group 2, Census Tract 29, Buncombe County, North Carolina",37,021,002900,2,370210029002
1043,"Block Group 3, Census Tract 29, Buncombe County, North Carolina",37,021,002900,3,370210029003
629,"Block Group 1, Census Tract 30.02, Buncombe County, North Carolina",37,021,003002,1,370210030021
732,"Block Group 2, Census Tract 30.02, Buncombe County, North Carolina",37,021,003002,2,370210030022
545,"Block Group 3, Census Tract 30.02, Buncombe County, North Carolina",37,021,003002,3,370210030023
6146,"Block Group 4, Census Tract 30.02, Buncombe County, North Carolina",37,021,003002,4,370210030024
1807,"Block Group 1, Census Tract 30.03, Buncombe County, North Carolina",37,021,003003,1,370210030031
2485,"Block Group 2, Census Tract 30.03, Buncombe County, North Carolina",37,021,003003,2,370210030032
1273,"Block Group 3, Census Tract 30.03, Buncombe County, North Carolina",37,021,003003,3,370210030033
878,"Block Group 1, Census Tract 30.04, Buncombe County, North Carolina",37,021,003004,1,370210030041
2125,"Block Group 2, Census Tract 30.04, Buncombe County, North Carolina",37,021,003004,2,370210030042
2076,"Block Group 1, Census Tract 31.03, Buncombe County, North Carolina",37,021,003103,1,370210031031
881,"Block Group 1, Census Tract 31.05, Buncombe County, North Carolina",37,021,003105,1,370210031051
1137,"Block Group 2, Census Tract 31.05, Buncombe County, North Carolina",37,021,003105,2,370210031052
1250,"Block Group 3, Census Tract 31.05, Buncombe County, North Carolina",37,021,003105,3,370210031053
1162,"Block Group 1, Census Tract 31.06, Buncombe County, North Carolina",37,021,003106,1,370210031061
1761,"Block Group 1, Census Tract 31.07, Buncombe County, North Carolina",37,021,003107,1,370210031071
437,"Block Group 2, Census Tract 31.07, Buncombe County, North Carolina",37,021,003107,2,370210031072
1152,"Block Group 3, Census Tract 31.07, Buncombe County, North Carolina",37,021,003107,3,370210031073
1023,"Block Group 4, Census Tract 31.07, Buncombe County, North Carolina",37,021,003107,4,370210031074
2067,"Block Group 1, Census Tract 31.08, Buncombe County, North Carolina",37,021,003108,1,370210031081
1768,"Block Group 1, Census Tract 32.01, Buncombe County, North Carolina",37,021,003201,1,370210032011
963,"Block Group 1, Census Tract 32.02, Buncombe County, North Carolina",37,021,003202,1,370210032021
647,"Block Group 2, Census Tract 32.02, Buncombe County, North Carolina",37,021,003202,2,370210032022
1354,"Block Group 3, Census Tract 32.02, Buncombe County, North Carolina",37,021,003202,3,370210032023
875,"Block Group 4, Census Tract 32.02, Buncombe County, North Carolina",37,021,003202,4,370210032024
1101,"Block Group 1, Census Tract 32.03, Buncombe County, North Carolina",37,021,003203,1,370210032031
1073,"Block Group 2, Census Tract 32.03, Buncombe County, North Carolina",37,021,003203,2,370210032032
4290,"Block Group 3, Census Tract 32.03, Buncombe County, North Carolina",37,021,003203,3,370210032033
1802,"Block Group 1, Census Tract 32.04, Buncombe County, North Carolina",37,021,003204,1,370210032041
1990,"Block Group 2, Census Tract 32.04, Buncombe County, North Carolina",37,021,003204,2,370210032042
1467,"Block Group 3, Census Tract 32.04, Buncombe County, North Carolina",37,021,003204,3,370210032043
1386,"Block Group 1, Census Tract 32.05, Buncombe County, North Carolina",37,021,003205,1,370210032051
713,"Block Group 1, Census Tract 201, Burke County, North Carolina",37,023,020100,1,370230201001
2594,"Block Group 2, Census Tract 201, Burke County, North Carolina",37,023,020100,2,370230201002
939,"Block Group 3, Census Tract 201, Burke County, North Carolina",37,023,020100,3,370230201003
1729,"Block Group 1, Census Tract 202.02, Burke County, North Carolina",37,023,020202,1,370230202021
2734,"Block Group 2, Census Tract 202.02, Burke County, North Carolina",37,023,020202,2,370230202022
992,"Block Group 1, Census Tract 202.03, Burke County, North Carolina",37,023,020203,1,370230202031
2291,"Block Group 2, Census Tract 202.03, Burke County, North Carolina",37,023,020203,2,370230202032
1663,"Block Group 1, Census Tract 202.04, Burke County, North Carolina",37,023,020204,1,370230202041
852,"Block Group 2, Census Tract 202.04, Burke County, North Carolina",37,023,020204,2,370230202042
1262,"Block Group 1, Census Tract 203.01, Burke County, North Carolina",37,023,020301,1,370230203011
1238,"Block Group 2, Census Tract 203.01, Burke County, North Carolina",37,023,020301,2,370230203012
895,"Block Group 3, Census Tract 203.01, Burke County, North Carolina",37,023,020301,3,370230203013
1984,"Block Group 4, Census Tract 203.01, Burke County, North Carolina",37,023,020301,4,370230203014
1718,"Block Group 1, Census Tract 203.03, Burke County, North Carolina",37,023,020303,1,370230203031
1596,"Block Group 2, Census Tract 203.03, Burke County, North Carolina",37,023,020303,2,370230203032
1465,"Block Group 3, Census Tract 203.03, Burke County, North Carolina",37,023,020303,3,370230203033
1264,"Block Group 1, Census Tract 203.04, Burke County, North Carolina",37,023,020304,1,370230203041
830,"Block Group 2, Census Tract 203.04, Burke County, North Carolina",37,023,020304,2,370230203042
2130,"Block Group 1, Census Tract 205, Burke County, North Carolina",37,023,020500,1,370230205001
644,"Block Group 2, Census Tract 205, Burke County, North Carolina",37,023,020500,2,370230205002
1431,"Block Group 1, Census Tract 206, Burke County, North Carolina",37,023,020600,1,370230206001
868,"Block Group 2, Census Tract 206, Burke County, North Carolina",37,023,020600,2,370230206002
1080,"Block Group 3, Census Tract 206, Burke County, North Carolina",37,023,020600,3,370230206003
752,"Block Group 4, Census Tract 206, Burke County, North Carolina",37,023,020600,4,370230206004
1811,"Block Group 5, Census Tract 206, Burke County, North Carolina",37,023,020600,5,370230206005
2588,"Block Group 1, Census Tract 208.01, Burke County, North Carolina",37,023,020801,1,370230208011
1077,"Block Group 2, Census Tract 208.01, Burke County, North Carolina",37,023,020801,2,370230208012
2123,"Block Group 3, Census Tract 208.01, Burke County, North Carolina",37,023,020801,3,370230208013
1676,"Block Group 1, Census Tract 208.02, Burke County, North Carolina",37,023,020802,1,370230208021
1526,"Block Group 2, Census Tract 208.02, Burke County, North Carolina",37,023,020802,2,370230208022
1947,"Block Group 1, Census Tract 209.01, Burke County, North Carolina",37,023,020901,1,370230209011
1620,"Block Group 2, Census Tract 209.01, Burke County, North Carolina",37,023,020901,2,370230209012
780,"Block Group 1, Census Tract 209.02, Burke County, North Carolina",37,023,020902,1,370230209021
1066,"Block Group 2, Census Tract 209.02, Burke County, North Carolina",37,023,020902,2,370230209022
1483,"Block Group 3, Census Tract 209.02, Burke County, North Carolina",37,023,020902,3,370230209023
1930,"Block Group 1, Census Tract 210, Burke County, North Carolina",37,023,021000,1,370230210001
908,"Block Group 2, Census Tract 210, Burke County, North Carolina",37,023,021000,2,370230210002
2040,"Block Group 3, Census Tract 210, Burke County, North Carolina",37,023,021000,3,370230210003
125,"Block Group 4, Census Tract 210, Burke County, North Carolina",37,023,021000,4,370230210004
1770,"Block Group 1, Census Tract 211, Burke County, North Carolina",37,023,021100,1,370230211001
2386,"Block Group 2, Census Tract 211, Burke County, North Carolina",37,023,021100,2,370230211002
865,"Block Group 3, Census Tract 211, Burke County, North Carolina",37,023,021100,3,370230211003
1265,"Block Group 4, Census Tract 211, Burke County, North Carolina",37,023,021100,4,370230211004
1176,"Block Group 1, Census Tract 212.01, Burke County, North Carolina",37,023,021201,1,370230212011
1264,"Block Group 2, Census Tract 212.01, Burke County, North Carolina",37,023,021201,2,370230212012
1346,"Block Group 3, Census Tract 212.01, Burke County, North Carolina",37,023,021201,3,370230212013
1435,"Block Group 1, Census Tract 212.02, Burke County, North Carolina",37,023,021202,1,370230212021
1819,"Block Group 2, Census Tract 212.02, Burke County, North Carolina",37,023,021202,2,370230212022
1237,"Block Group 3, Census Tract 212.02, Burke County, North Carolina",37,023,021202,3,370230212023
2106,"Block Group 1, Census Tract 212.03, Burke County, North Carolina",37,023,021203,1,370230212031
1403,"Block Group 2, Census Tract 212.03, Burke County, North Carolina",37,023,021203,2,370230212032
809,"Block Group 1, Census Tract 213.01, Burke County, North Carolina",37,023,021301,1,370230213011
1517,"Block Group 2, Census Tract 213.01, Burke County, North Carolina",37,023,021301,2,370230213012
1192,"Block Group 3, Census Tract 213.01, Burke County, North Carolina",37,023,021301,3,370230213013
1802,"Block Group 4, Census Tract 213.01, Burke County, North Carolina",37,023,021301,4,370230213014
1048,"Block Group 1, Census Tract 213.02, Burke County, North Carolina",37,023,021302,1,370230213021
1096,"Block Group 2, Census Tract 213.02, Burke County, North Carolina",37,023,021302,2,370230213022
1186,"Block Group 3, Census Tract 213.02, Burke County, North Carolina",37,023,021302,3,370230213023
2399,"Block Group 1, Census Tract 214, Burke County, North Carolina",37,023,021400,1,370230214001
825,"Block Group 2, Census Tract 214, Burke County, North Carolina",37,023,021400,2,370230214002
1519,"Block Group 3, Census Tract 214, Burke County, North Carolina",37,023,021400,3,370230214003
2517,"Block Group 1, Census Tract 405.01, Cabarrus County, North Carolina",37,025,040501,1,370250405011
1349,"Block Group 2, Census Tract 405.01, Cabarrus County, North Carolina",37,025,040501,2,370250405012
720,"Block Group 3, Census Tract 405.01, Cabarrus County, North Carolina",37,025,040501,3,370250405013
1792,"Block Group 4, Census Tract 405.01, Cabarrus County, North Carolina",37,025,040501,4,370250405014
2027,"Block Group 5, Census Tract 405.01, Cabarrus County, North Carolina",37,025,040501,5,370250405015
2823,"Block Group 1, Census Tract 405.02, Cabarrus County, North Carolina",37,025,040502,1,370250405021
1626,"Block Group 2, Census Tract 405.02, Cabarrus County, North Carolina",37,025,040502,2,370250405022
1785,"Block Group 3, Census Tract 405.02, Cabarrus County, North Carolina",37,025,040502,3,370250405023
1734,"Block Group 1, Census Tract 406, Cabarrus County, North Carolina",37,025,040600,1,370250406001
606,"Block Group 2, Census Tract 406, Cabarrus County, North Carolina",37,025,040600,2,370250406002
1644,"Block Group 3, Census Tract 406, Cabarrus County, North Carolina",37,025,040600,3,370250406003
1458,"Block Group 4, Census Tract 406, Cabarrus County, North Carolina",37,025,040600,4,370250406004
1349,"Block Group 1, Census Tract 407.01, Cabarrus County, North Carolina",37,025,040701,1,370250407011
799,"Block Group 2, Census Tract 407.01, Cabarrus County, North Carolina",37,025,040701,2,370250407012
1539,"Block Group 1, Census Tract 407.03, Cabarrus County, North Carolina",37,025,040703,1,370250407031
1170,"Block Group 2, Census Tract 407.03, Cabarrus County, North Carolina",37,025,040703,2,370250407032
1822,"Block Group 1, Census Tract 407.04, Cabarrus County, North Carolina",37,025,040704,1,370250407041
1631,"Block Group 2, Census Tract 407.04, Cabarrus County, North Carolina",37,025,040704,2,370250407042
1431,"Block Group 1, Census Tract 407.05, Cabarrus County, North Carolina",37,025,040705,1,370250407051
2253,"Block Group 2, Census Tract 407.05, Cabarrus County, North Carolina",37,025,040705,2,370250407052
1055,"Block Group 1, Census Tract 408, Cabarrus County, North Carolina",37,025,040800,1,370250408001
1495,"Block Group 2, Census Tract 408, Cabarrus County, North Carolina",37,025,040800,2,370250408002
1542,"Block Group 3, Census Tract 408, Cabarrus County, North Carolina",37,025,040800,3,370250408003
1930,"Block Group 1, Census Tract 409, Cabarrus County, North Carolina",37,025,040900,1,370250409001
2104,"Block Group 1, Census Tract 410.01, Cabarrus County, North Carolina",37,025,041001,1,370250410011
988,"Block Group 2, Census Tract 410.01, Cabarrus County, North Carolina",37,025,041001,2,370250410012
2140,"Block Group 1, Census Tract 410.02, Cabarrus County, North Carolina",37,025,041002,1,370250410021
1110,"Block Group 2, Census Tract 410.02, Cabarrus County, North Carolina",37,025,041002,2,370250410022
1272,"Block Group 1, Census Tract 411, Cabarrus County, North Carolina",37,025,041100,1,370250411001
1529,"Block Group 2, Census Tract 411, Cabarrus County, North Carolina",37,025,041100,2,370250411002
1920,"Block Group 3, Census Tract 411, Cabarrus County, North Carolina",37,025,041100,3,370250411003
1376,"Block Group 4, Census Tract 411, Cabarrus County, North Carolina",37,025,041100,4,370250411004
1941,"Block Group 1, Census Tract 412.01, Cabarrus County, North Carolina",37,025,041201,1,370250412011
1912,"Block Group 2, Census Tract 412.01, Cabarrus County, North Carolina",37,025,041201,2,370250412012
1390,"Block Group 1, Census Tract 412.02, Cabarrus County, North Carolina",37,025,041202,1,370250412021
890,"Block Group 2, Census Tract 412.02, Cabarrus County, North Carolina",37,025,041202,2,370250412022
3617,"Block Group 3, Census Tract 412.02, Cabarrus County, North Carolina",37,025,041202,3,370250412023
6156,"Block Group 1, Census Tract 413.01, Cabarrus County, North Carolina",37,025,041301,1,370250413011
1319,"Block Group 2, Census Tract 413.01, Cabarrus County, North Carolina",37,025,041301,2,370250413012
4349,"Block Group 1, Census Tract 413.04, Cabarrus County, North Carolina",37,025,041304,1,370250413041
4122,"Block Group 2, Census Tract 413.04, Cabarrus County, North Carolina",37,025,041304,2,370250413042
1965,"Block Group 1, Census Tract 413.05, Cabarrus County, North Carolina",37,025,041305,1,370250413051
668,"Block Group 2, Census Tract 413.05, Cabarrus County, North Carolina",37,025,041305,2,370250413052
1516,"Block Group 1, Census Tract 413.06, Cabarrus County, North Carolina",37,025,041306,1,370250413061
3482,"Block Group 2, Census Tract 413.06, Cabarrus County, North Carolina",37,025,041306,2,370250413062
3076,"Block Group 1, Census Tract 413.07, Cabarrus County, North Carolina",37,025,041307,1,370250413071
2300,"Block Group 2, Census Tract 413.07, Cabarrus County, North Carolina",37,025,041307,2,370250413072
2807,"Block Group 3, Census Tract 413.07, Cabarrus County, North Carolina",37,025,041307,3,370250413073
5650,"Block Group 1, Census Tract 415.03, Cabarrus County, North Carolina",37,025,041503,1,370250415031
1382,"Block Group 1, Census Tract 415.04, Cabarrus County, North Carolina",37,025,041504,1,370250415041
2923,"Block Group 2, Census Tract 415.04, Cabarrus County, North Carolina",37,025,041504,2,370250415042
3773,"Block Group 1, Census Tract 415.05, Cabarrus County, North Carolina",37,025,041505,1,370250415051
3712,"Block Group 2, Census Tract 415.05, Cabarrus County, North Carolina",37,025,041505,2,370250415052
994,"Block Group 3, Census Tract 415.05, Cabarrus County, North Carolina",37,025,041505,3,370250415053
2586,"Block Group 1, Census Tract 415.06, Cabarrus County, North Carolina",37,025,041506,1,370250415061
2562,"Block Group 2, Census Tract 415.06, Cabarrus County, North Carolina",37,025,041506,2,370250415062
1266,"Block Group 1, Census Tract 415.07, Cabarrus County, North Carolina",37,025,041507,1,370250415071
2356,"Block Group 2, Census Tract 415.07, Cabarrus County, North Carolina",37,025,041507,2,370250415072
1397,"Block Group 1, Census Tract 416.02, Cabarrus County, North Carolina",37,025,041602,1,370250416021
2446,"Block Group 2, Census Tract 416.02, Cabarrus County, North Carolina",37,025,041602,2,370250416022
1781,"Block Group 1, Census Tract 416.03, Cabarrus County, North Carolina",37,025,041603,1,370250416031
2720,"Block Group 2, Census Tract 416.03, Cabarrus County, North Carolina",37,025,041603,2,370250416032
1410,"Block Group 1, Census Tract 416.04, Cabarrus County, North Carolina",37,025,041604,1,370250416041
420,"Block Group 2, Census Tract 416.04, Cabarrus County, North Carolina",37,025,041604,2,370250416042
1646,"Block Group 3, Census Tract 416.04, Cabarrus County, North Carolina",37,025,041604,3,370250416043
419,"Block Group 4, Census Tract 416.04, Cabarrus County, North Carolina",37,025,041604,4,370250416044
1069,"Block Group 1, Census Tract 417.01, Cabarrus County, North Carolina",37,025,041701,1,370250417011
1205,"Block Group 2, Census Tract 417.01, Cabarrus County, North Carolina",37,025,041701,2,370250417012
1605,"Block Group 3, Census Tract 417.01, Cabarrus County, North Carolina",37,025,041701,3,370250417013
1504,"Block Group 1, Census Tract 417.02, Cabarrus County, North Carolina",37,025,041702,1,370250417021
1026,"Block Group 2, Census Tract 417.02, Cabarrus County, North Carolina",37,025,041702,2,370250417022
1111,"Block Group 3, Census Tract 417.02, Cabarrus County, North Carolina",37,025,041702,3,370250417023
1311,"Block Group 1, Census Tract 419.01, Cabarrus County, North Carolina",37,025,041901,1,370250419011
1552,"Block Group 2, Census Tract 419.01, Cabarrus County, North Carolina",37,025,041901,2,370250419012
1386,"Block Group 1, Census Tract 419.02, Cabarrus County, North Carolina",37,025,041902,1,370250419021
1042,"Block Group 2, Census Tract 419.02, Cabarrus County, North Carolina",37,025,041902,2,370250419022
995,"Block Group 3, Census Tract 419.02, Cabarrus County, North Carolina",37,025,041902,3,370250419023
1940,"Block Group 1, Census Tract 420, Cabarrus County, North Carolina",37,025,042000,1,370250420001
1279,"Block Group 2, Census Tract 420, Cabarrus County, North Carolina",37,025,042000,2,370250420002
3082,"Block Group 3, Census Tract 420, Cabarrus County, North Carolina",37,025,042000,3,370250420003
638,"Block Group 1, Census Tract 421.01, Cabarrus County, North Carolina",37,025,042101,1,370250421011
1059,"Block Group 2, Census Tract 421.01, Cabarrus County, North Carolina",37,025,042101,2,370250421012
1393,"Block Group 3, Census Tract 421.01, Cabarrus County, North Carolina",37,025,042101,3,370250421013
669,"Block Group 4, Census Tract 421.01, Cabarrus County, North Carolina",37,025,042101,4,370250421014
1770,"Block Group 1, Census Tract 421.02, Cabarrus County, North Carolina",37,025,042102,1,370250421021
2333,"Block Group 2, Census Tract 421.02, Cabarrus County, North Carolina",37,025,042102,2,370250421022
675,"Block Group 1, Census Tract 422.01, Cabarrus County, North Carolina",37,025,042201,1,370250422011
1265,"Block Group 2, Census Tract 422.01, Cabarrus County, North Carolina",37,025,042201,2,370250422012
1074,"Block Group 3, Census Tract 422.01, Cabarrus County, North Carolina",37,025,042201,3,370250422013
1943,"Block Group 1, Census Tract 422.02, Cabarrus County, North Carolina",37,025,042202,1,370250422021
1522,"Block Group 2, Census Tract 422.02, Cabarrus County, North Carolina",37,025,042202,2,370250422022
920,"Block Group 3, Census Tract 422.02, Cabarrus County, North Carolina",37,025,042202,3,370250422023
903,"Block Group 1, Census Tract 423, Cabarrus County, North Carolina",37,025,042300,1,370250423001
1486,"Block Group 2, Census Tract 423, Cabarrus County, North Carolina",37,025,042300,2,370250423002
1781,"Block Group 3, Census Tract 423, Cabarrus County, North Carolina",37,025,042300,3,370250423003
2123,"Block Group 1, Census Tract 424.01, Cabarrus County, North Carolina",37,025,042401,1,370250424011
2209,"Block Group 2, Census Tract 424.01, Cabarrus County, North Carolina",37,025,042401,2,370250424012
1271,"Block Group 1, Census Tract 424.02, Cabarrus County, North Carolina",37,025,042402,1,370250424021
2341,"Block Group 2, Census Tract 424.02, Cabarrus County, North Carolina",37,025,042402,2,370250424022
1858,"Block Group 3, Census Tract 424.02, Cabarrus County, North Carolina",37,025,042402,3,370250424023
933,"Block Group 4, Census Tract 424.02, Cabarrus County, North Carolina",37,025,042402,4,370250424024
1323,"Block Group 1, Census Tract 425.01, Cabarrus County, North Carolina",37,025,042501,1,370250425011
3388,"Block Group 2, Census Tract 425.01, Cabarrus County, North Carolina",37,025,042501,2,370250425012
1258,"Block Group 1, Census Tract 425.02, Cabarrus County, North Carolina",37,025,042502,1,370250425021
1186,"Block Group 2, Census Tract 425.02, Cabarrus County, North Carolina",37,025,042502,2,370250425022
2100,"Block Group 1, Census Tract 425.03, Cabarrus County, North Carolina",37,025,042503,1,370250425031
3227,"Block Group 2, Census Tract 425.03, Cabarrus County, North Carolina",37,025,042503,2,370250425032
1634,"Block Group 1, Census Tract 425.04, Cabarrus County, North Carolina",37,025,042504,1,370250425041
3096,"Block Group 1, Census Tract 426.01, Cabarrus County, North Carolina",37,025,042601,1,370250426011
1424,"Block Group 2, Census Tract 426.01, Cabarrus County, North Carolina",37,025,042601,2,370250426012
2008,"Block Group 3, Census Tract 426.01, Cabarrus County, North Carolina",37,025,042601,3,370250426013
1209,"Block Group 1, Census Tract 426.02, Cabarrus County, North Carolina",37,025,042602,1,370250426021
3002,"Block Group 2, Census Tract 426.02, Cabarrus County, North Carolina",37,025,042602,2,370250426022
1057,"Block Group 1, Census Tract 426.03, Cabarrus County, North Carolina",37,025,042603,1,370250426031
3192,"Block Group 2, Census Tract 426.03, Cabarrus County, North Carolina",37,025,042603,2,370250426032
2797,"Block Group 3, Census Tract 426.03, Cabarrus County, North Carolina",37,025,042603,3,370250426033
2496,"Block Group 4, Census Tract 426.03, Cabarrus County, North Carolina",37,025,042603,4,370250426034
1600,"Block Group 1, Census Tract 426.04, Cabarrus County, North Carolina",37,025,042604,1,370250426041
1187,"Block Group 2, Census Tract 426.04, Cabarrus County, North Carolina",37,025,042604,2,370250426042
2254,"Block Group 3, Census Tract 426.04, Cabarrus County, North Carolina",37,025,042604,3,370250426043
1071,"Block Group 1, Census Tract 301, Caldwell County, North Carolina",37,027,030100,1,370270301001
816,"Block Group 2, Census Tract 301, Caldwell County, North Carolina",37,027,030100,2,370270301002
584,"Block Group 3, Census Tract 301, Caldwell County, North Carolina",37,027,030100,3,370270301003
707,"Block Group 4, Census Tract 301, Caldwell County, North Carolina",37,027,030100,4,370270301004
1198,"Block Group 5, Census Tract 301, Caldwell County, North Carolina",37,027,030100,5,370270301005
1084,"Block Group 6, Census Tract 301, Caldwell County, North Carolina",37,027,030100,6,370270301006
1109,"Block Group 1, Census Tract 302, Caldwell County, North Carolina",37,027,030200,1,370270302001
781,"Block Group 2, Census Tract 302, Caldwell County, North Carolina",37,027,030200,2,370270302002
1139,"Block Group 3, Census Tract 302, Caldwell County, North Carolina",37,027,030200,3,370270302003
2064,"Block Group 4, Census Tract 302, Caldwell County, North Carolina",37,027,030200,4,370270302004
498,"Block Group 1, Census Tract 303, Caldwell County, North Carolina",37,027,030300,1,370270303001
1248,"Block Group 2, Census Tract 303, Caldwell County, North Carolina",37,027,030300,2,370270303002
964,"Block Group 3, Census Tract 303, Caldwell County, North Carolina",37,027,030300,3,370270303003
1216,"Block Group 4, Census Tract 303, Caldwell County, North Carolina",37,027,030300,4,370270303004
579,"Block Group 1, Census Tract 304, Caldwell County, North Carolina",37,027,030400,1,370270304001
662,"Block Group 2, Census Tract 304, Caldwell County, North Carolina",37,027,030400,2,370270304002
1248,"Block Group 3, Census Tract 304, Caldwell County, North Carolina",37,027,030400,3,370270304003
1391,"Block Group 4, Census Tract 304, Caldwell County, North Carolina",37,027,030400,4,370270304004
2875,"Block Group 1, Census Tract 305, Caldwell County, North Carolina",37,027,030500,1,370270305001
1534,"Block Group 2, Census Tract 305, Caldwell County, North Carolina",37,027,030500,2,370270305002
1044,"Block Group 3, Census Tract 305, Caldwell County, North Carolina",37,027,030500,3,370270305003
934,"Block Group 1, Census Tract 306, Caldwell County, North Carolina",37,027,030600,1,370270306001
1777,"Block Group 2, Census Tract 306, Caldwell County, North Carolina",37,027,030600,2,370270306002
1640,"Block Group 3, Census Tract 306, Caldwell County, North Carolina",37,027,030600,3,370270306003
1168,"Block Group 1, Census Tract 307, Caldwell County, North Carolina",37,027,030700,1,370270307001
1277,"Block Group 2, Census Tract 307, Caldwell County, North Carolina",37,027,030700,2,370270307002
1372,"Block Group 3, Census Tract 307, Caldwell County, North Carolina",37,027,030700,3,370270307003
1976,"Block Group 4, Census Tract 307, Caldwell County, North Carolina",37,027,030700,4,370270307004
1012,"Block Group 5, Census Tract 307, Caldwell County, North Carolina",37,027,030700,5,370270307005
1087,"Block Group 1, Census Tract 308.01, Caldwell County, North Carolina",37,027,030801,1,370270308011
1756,"Block Group 2, Census Tract 308.01, Caldwell County, North Carolina",37,027,030801,2,370270308012
689,"Block Group 1, Census Tract 308.02, Caldwell County, North Carolina",37,027,030802,1,370270308021
1688,"Block Group 2, Census Tract 308.02, Caldwell County, North Carolina",37,027,030802,2,370270308022
1376,"Block Group 3, Census Tract 308.02, Caldwell County, North Carolina",37,027,030802,3,370270308023
818,"Block Group 1, Census Tract 309, Caldwell County, North Carolina",37,027,030900,1,370270309001
1534,"Block Group 2, Census Tract 309, Caldwell County, North Carolina",37,027,030900,2,370270309002
1380,"Block Group 3, Census Tract 309, Caldwell County, North Carolina",37,027,030900,3,370270309003
1312,"Block Group 4, Census Tract 309, Caldwell County, North Carolina",37,027,030900,4,370270309004
1113,"Block Group 1, Census Tract 310, Caldwell County, North Carolina",37,027,031000,1,370270310001
737,"Block Group 2, Census Tract 310, Caldwell County, North Carolina",37,027,031000,2,370270310002
1119,"Block Group 3, Census Tract 310, Caldwell County, North Carolina",37,027,031000,3,370270310003
883,"Block Group 1, Census Tract 311, Caldwell County, North Carolina",37,027,031100,1,370270311001
1391,"Block Group 2, Census Tract 311, Caldwell County, North Carolina",37,027,031100,2,370270311002
1197,"Block Group 3, Census Tract 311, Caldwell County, North Carolina",37,027,031100,3,370270311003
852,"Block Group 4, Census Tract 311, Caldwell County, North Carolina",37,027,031100,4,370270311004
645,"Block Group 1, Census Tract 312.01, Caldwell County, North Carolina",37,027,031201,1,370270312011
739,"Block Group 2, Census Tract 312.01, Caldwell County, North Carolina",37,027,031201,2,370270312012
1024,"Block Group 3, Census Tract 312.01, Caldwell County, North Carolina",37,027,031201,3,370270312013
1530,"Block Group 4, Census Tract 312.01, Caldwell County, North Carolina",37,027,031201,4,370270312014
2848,"Block Group 1, Census Tract 312.02, Caldwell County, North Carolina",37,027,031202,1,370270312021
2306,"Block Group 2, Census Tract 312.02, Caldwell County, North Carolina",37,027,031202,2,370270312022
1428,"Block Group 1, Census Tract 313.01, Caldwell County, North Carolina",37,027,031301,1,370270313011
3164,"Block Group 2, Census Tract 313.01, Caldwell County, North Carolina",37,027,031301,2,370270313012
2099,"Block Group 1, Census Tract 313.02, Caldwell County, North Carolina",37,027,031302,1,370270313021
1319,"Block Group 2, Census Tract 313.02, Caldwell County, North Carolina",37,027,031302,2,370270313022
686,"Block Group 3, Census Tract 313.02, Caldwell County, North Carolina",37,027,031302,3,370270313023
2599,"Block Group 1, Census Tract 314.01, Caldwell County, North Carolina",37,027,031401,1,370270314011
681,"Block Group 2, Census Tract 314.01, Caldwell County, North Carolina",37,027,031401,2,370270314012
